age,workclass,education-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,salary,capital_net,has_capital_activity
36,Government,9,Previously-Married,Office-Service,Other,White,Female,40,US,<=50K,0,0
34,Private,10,Married,Office-Service,Spouse,White,Female,12,US,>50K,0,0
32,Private,9,Married,Skilled-Manual,Spouse,White,Male,84,US,>50K,0,0
37,Private,13,Married,Professional,Spouse,Black,Male,50,US,>50K,0,0
33,Private,13,Single,Office-Service,Other,White,Male,45,US,<=50K,0,0
50,Self-employed,15,Married,Professional,Spouse,White,Male,80,US,>50K,99999,1
32,Government,12,Single,Specialized,Other,Black,Male,40,US,<=50K,0,0
35,Private,13,Single,Office-Service,Child,Black,Female,40,US,<=50K,0,0
37,Private,7,Married,Skilled-Manual,Spouse,White,Male,40,US,<=50K,0,0
44,Private,10,Previously-Married,Skilled-Manual,Other,White,Male,60,US,<=50K,0,0
57,Private,10,Previously-Married,Skilled-Manual,Other,White,Male,25,US,<=50K,0,0
29,Government,10,Married,Professional,Child,White,Female,40,US,<=50K,0,0
55,Private,9,Married,Skilled-Manual,Spouse,White,Male,50,US,>50K,0,0
43,Self-employed,15,Married,Professional,Spouse,White,Male,25,US,>50K,0,0
43,Private,10,Married,Office-Service,Spouse,White,Male,70,US,<=50K,0,0
45,Self-employed,10,Married,Office-Service,Spouse,White,Male,60,US,>50K,0,0
33,Self-employed,14,Married,Professional,Spouse,White,Female,8,US,<=50K,0,0
26,Private,6,Previously-Married,Office-Service,Other,White,Female,40,Non-US,<=50K,0,0
23,Private,10,Married,Office-Service,Spouse,White,Male,68,US,<=50K,0,0
41,Private,4,Previously-Married,Skilled-Manual,Other,White,Male,40,Non-US,<=50K,0,0
24,Private,9,Married,Skilled-Manual,Spouse,White,Male,40,US,<=50K,0,0
47,Self-employed,13,Married,Office-Service,Spouse,White,Male,44,US,<=50K,0,0
34,Self-employed,9,Single,Skilled-Manual,Child,White,Male,45,US,<=50K,0,0
40,Private,9,Married,Professional,Spouse,White,Male,40,US,>50K,0,0
28,Private,13,Married,Professional,Spouse,Asian-Pac-Islander,Female,40,US,<=50K,-1485,1
24,Private,9,Single,Professional,Child,Asian-Pac-Islander,Female,40,Non-US,<=50K,0,0
73,,10,Married,,Spouse,White,Male,10,US,<=50K,0,0
23,Private,9,Single,Skilled-Manual,Other,White,Male,15,US,<=50K,0,0
43,Self-employed,9,Married,Professional,Spouse,Black,Male,40,US,>50K,0,0
26,Private,13,Previously-Married,Professional,Other,White,Female,40,US,<=50K,0,0
58,Self-employed,16,Married,Professional,Spouse,White,Female,35,US,>50K,-1485,1
52,Private,9,Previously-Married,Office-Service,Other,Black,Female,35,US,<=50K,0,0
29,Private,7,Married,Skilled-Manual,Spouse,White,Male,99,US,>50K,0,0
47,Private,7,Married,Office-Service,Spouse,White,Male,35,Non-US,<=50K,0,0
49,Private,9,Previously-Married,Office-Service,Other,Black,Female,37,US,<=50K,0,0
40,Private,7,Previously-Married,Office-Service,Other,White,Female,40,US,<=50K,0,0
62,Self-employed,9,Married,Office-Service,Spouse,White,Female,40,US,<=50K,0,0
49,Private,9,Married,Professional,Spouse,White,Male,55,US,>50K,-1977,1
50,Private,13,Previously-Married,Professional,Other,White,Female,50,US,>50K,0,0
31,Private,9,Single,Skilled-Manual,Child,Black,Male,40,US,<=50K,0,0
48,Government,14,Single,Professional,Other,White,Female,50,US,<=50K,0,0
24,Private,9,Single,Skilled-Manual,Other,White,Female,40,US,<=50K,0,0
41,,9,Single,,Child,White,Female,40,US,<=50K,3418,1
37,Private,9,Previously-Married,Skilled-Manual,Child,Asian-Pac-Islander,Male,60,US,<=50K,0,0
45,Private,13,Married,Professional,Spouse,Asian-Pac-Islander,Male,45,Non-US,>50K,0,0
63,,9,Married,,Spouse,White,Male,16,US,<=50K,0,0
36,Private,14,Married,Professional,Spouse,Asian-Pac-Islander,Male,45,Non-US,<=50K,0,0
45,Private,13,Married,Professional,Spouse,White,Male,40,US,<=50K,0,0
41,Private,13,Single,Office-Service,Other,White,Female,40,US,<=50K,0,0
26,Private,12,Single,Professional,Other,White,Female,20,US,<=50K,0,0
17,Private,7,Single,Office-Service,Child,White,Female,25,US,<=50K,0,0
27,Private,9,Married,Office-Service,Spouse,White,Male,36,Non-US,<=50K,0,0
43,Private,9,Married,Skilled-Manual,Spouse,White,Male,65,US,<=50K,0,0
35,Private,9,Single,Skilled-Manual,Child,White,Male,55,US,<=50K,0,0
38,Private,13,Previously-Married,Office-Service,Other,White,Female,40,US,<=50K,0,0
26,Private,9,Single,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
28,Private,10,Single,Professional,Child,White,Female,40,US,<=50K,0,0
38,Private,13,Married,Professional,Spouse,White,Female,24,US,>50K,0,0
36,Private,7,Previously-Married,Skilled-Manual,Other,White,Female,40,US,<=50K,0,0
33,Private,9,Married,Office-Service,Spouse,White,Female,40,US,>50K,0,0
19,Private,9,Single,Skilled-Manual,Child,White,Male,70,US,<=50K,1055,1
22,,12,Single,,Child,White,Male,25,US,<=50K,0,0
42,Government,6,Married,Office-Service,Spouse,White,Male,40,Non-US,<=50K,0,0
50,Private,6,Married,Skilled-Manual,Spouse,White,Male,40,US,>50K,0,0
30,Private,9,Married,Skilled-Manual,Spouse,White,Male,30,US,<=50K,0,0
37,Government,10,Married,Professional,Other,Asian-Pac-Islander,Male,40,Non-US,<=50K,0,0
54,Self-employed,15,Married,Professional,Spouse,White,Male,40,US,>50K,99999,1
52,Self-employed,13,Single,Professional,Other,White,Male,40,US,<=50K,0,0
65,Private,2,Married,Skilled-Manual,Spouse,Other,Male,40,Non-US,<=50K,0,0
33,Private,9,Previously-Married,Skilled-Manual,Other,White,Female,40,US,<=50K,0,0
25,Private,10,Single,Professional,Other,White,Male,40,US,<=50K,0,0
24,Private,13,Single,Office-Service,Other,White,Male,45,US,<=50K,0,0
26,Private,11,Previously-Married,Office-Service,Other,Black,Female,40,US,<=50K,114,1
39,Private,9,Previously-Married,Office-Service,Other,White,Male,40,US,>50K,0,0
59,Private,9,Previously-Married,Office-Service,Other,White,Female,40,US,<=50K,0,0
29,Private,10,Single,Office-Service,Other,White,Female,40,US,<=50K,0,0
47,Private,7,Single,Office-Service,Child,White,Female,45,US,<=50K,0,0
23,,10,Single,,Child,White,Female,35,US,<=50K,0,0
64,Self-employed,9,Married,Skilled-Manual,Spouse,White,Male,50,US,<=50K,0,0
21,Private,9,Single,Office-Service,Child,Other,Male,20,US,<=50K,0,0
32,Private,10,Married,Office-Service,Spouse,Black,Female,40,US,>50K,0,0
26,Private,9,Single,Professional,Other,Black,Female,37,US,<=50K,0,0
19,,10,Single,,Child,Black,Female,20,US,<=50K,0,0
62,Self-employed,14,Married,Professional,Spouse,White,Male,40,US,<=50K,0,0
32,Private,13,Married,Skilled-Manual,Spouse,White,Male,55,US,>50K,0,0
75,,6,Married,,Other,White,Female,5,US,<=50K,0,0
45,Self-employed,9,Married,Professional,Spouse,White,Male,60,US,<=50K,0,0
31,Private,13,Married,Professional,Spouse,White,Male,50,US,>50K,-1887,1
32,Private,9,Married,Office-Service,Spouse,White,Male,40,US,<=50K,2580,1
24,Private,13,Married,Office-Service,Spouse,White,Male,40,US,<=50K,0,0
25,Private,13,Single,Office-Service,Child,White,Female,40,US,<=50K,0,0
41,Self-employed,9,Married,Professional,Spouse,White,Male,60,US,<=50K,0,0
18,Private,10,Single,Office-Service,Child,White,Female,20,US,<=50K,0,0
44,Private,16,Married,Professional,Spouse,White,Male,55,US,>50K,0,0
40,Private,10,Married,Professional,Spouse,White,Male,50,US,<=50K,3411,1
27,Private,13,Single,Professional,Other,White,Male,40,US,<=50K,0,0
23,Private,13,Single,Office-Service,Child,White,Male,40,US,<=50K,0,0
21,Private,10,Single,Office-Service,Other,Other,Male,40,US,<=50K,2174,1
37,Government,9,Married,Skilled-Manual,Spouse,White,Male,40,US,<=50K,0,0
65,Self-employed,9,Married,Skilled-Manual,Spouse,White,Male,48,US,<=50K,0,0
43,Government,14,Married,Professional,Spouse,White,Male,40,US,>50K,0,0
45,Private,9,Single,Office-Service,Other,White,Male,44,US,<=50K,0,0
24,Government,13,Single,Professional,Other,White,Female,40,US,<=50K,0,0
24,Private,10,Single,Skilled-Manual,Other,White,Male,42,US,<=50K,0,0
19,Government,10,Single,Specialized,Child,White,Male,35,US,<=50K,-1721,1
37,Private,13,Married,Professional,Spouse,White,Male,65,US,>50K,0,0
24,Private,9,Single,Office-Service,Child,White,Female,35,US,<=50K,0,0
34,Private,10,Married,Skilled-Manual,Spouse,White,Male,40,Non-US,<=50K,0,0
50,Government,9,Married,Office-Service,Spouse,White,Female,39,US,<=50K,0,0
36,Private,9,Married,Skilled-Manual,Spouse,White,Male,40,Non-US,<=50K,0,0
39,Private,13,Married,Office-Service,Spouse,White,Male,60,US,<=50K,0,0
44,Self-employed,4,Married,Skilled-Manual,Spouse,White,Male,38,US,<=50K,0,0
45,Government,9,Married,Office-Service,Spouse,White,Male,40,US,<=50K,0,0
32,Government,7,Single,Specialized,Child,White,Male,40,US,<=50K,0,0
47,Government,14,Married,Professional,Spouse,Black,Male,40,US,>50K,0,0
50,Private,9,Married,Skilled-Manual,Spouse,White,Male,40,US,<=50K,0,0
32,Private,11,Married,Office-Service,Spouse,White,Male,40,US,<=50K,0,0
19,Private,9,Single,Skilled-Manual,Child,White,Male,40,US,<=50K,0,0
19,,10,Single,,Child,White,Female,20,US,<=50K,0,0
28,Government,14,Previously-Married,Professional,Other,White,Male,10,Non-US,<=50K,0,0
28,Private,9,Previously-Married,Office-Service,Other,White,Male,50,US,<=50K,0,0
39,Government,14,Single,Professional,Other,White,Male,40,Non-US,>50K,0,0
21,Private,10,Single,Office-Service,Other,White,Male,40,US,<=50K,2907,1
73,Self-employed,10,Previously-Married,Skilled-Manual,Other,White,Female,75,US,<=50K,0,0
39,Private,4,Married,Office-Service,Spouse,White,Male,40,Non-US,<=50K,4508,1
25,Private,10,Single,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
31,Private,10,Married,Office-Service,Spouse,White,Female,20,US,<=50K,0,0
51,Private,10,Previously-Married,Office-Service,Other,White,Female,32,US,<=50K,0,0
39,Private,13,Married,Office-Service,Spouse,White,Female,28,US,<=50K,0,0
31,Private,13,Previously-Married,Skilled-Manual,Child,White,Male,40,US,<=50K,0,0
21,Private,10,Single,Office-Service,Child,Black,Male,17,US,<=50K,0,0
46,Private,13,Previously-Married,Professional,Other,White,Male,50,US,>50K,27828,1
73,Private,9,Previously-Married,Professional,Other,White,Female,35,US,<=50K,0,0
41,Private,9,Previously-Married,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
20,Private,9,Single,Skilled-Manual,Child,White,Male,40,US,<=50K,0,0
27,Private,12,Single,Office-Service,Other,White,Male,30,US,<=50K,0,0
24,Private,13,Single,Professional,Other,White,Male,35,US,<=50K,0,0
20,Private,10,Married,Skilled-Manual,Spouse,White,Male,40,US,<=50K,0,0
39,Private,11,Single,Skilled-Manual,Child,White,Male,40,US,<=50K,0,0
27,Private,13,Single,Skilled-Manual,Other,White,Male,28,US,<=50K,0,0
33,Private,7,Married,Office-Service,Spouse,White,Male,60,US,<=50K,0,0
33,Private,9,Married,Skilled-Manual,Spouse,Amer-Indian-Eskimo,Male,40,US,<=50K,0,0
36,Government,5,Married,Skilled-Manual,Spouse,Black,Male,40,US,<=50K,0,0
55,Private,10,Married,Professional,Spouse,White,Male,36,US,<=50K,0,0
19,Private,10,Single,Skilled-Manual,Child,White,Male,40,US,<=50K,0,0
35,Private,9,Single,Professional,Other,White,Male,60,US,<=50K,0,0
34,Private,3,Single,Skilled-Manual,Other,Asian-Pac-Islander,Male,40,Non-US,<=50K,0,0
62,Government,15,Previously-Married,Professional,Other,White,Female,35,US,<=50K,0,0
33,Self-employed,10,Married,Skilled-Manual,Spouse,White,Male,40,US,>50K,0,0
39,Private,5,Married,Skilled-Manual,Spouse,White,Male,55,Non-US,<=50K,4386,1
36,Government,10,Married,Professional,Spouse,White,Male,40,US,<=50K,0,0
41,Private,13,Previously-Married,Office-Service,Other,White,Female,33,US,<=50K,0,0
39,Self-employed,9,Married,Skilled-Manual,Spouse,White,Male,60,US,<=50K,0,0
38,,9,Married,,Spouse,White,Female,10,US,>50K,-1887,1
18,Private,9,Single,Office-Service,Child,White,Female,10,US,<=50K,0,0
61,Private,10,Married,Professional,Spouse,White,Male,45,US,>50K,15024,1
20,Government,11,Single,Office-Service,Child,White,Female,36,US,<=50K,0,0
35,Self-employed,9,Married,Skilled-Manual,Spouse,White,Male,65,US,>50K,0,0
27,Private,9,Single,Skilled-Manual,Child,White,Male,40,US,<=50K,0,0
66,Private,6,Previously-Married,Office-Service,Other,White,Female,38,US,<=50K,0,0
21,Private,9,Single,Skilled-Manual,Other,Black,Male,40,US,<=50K,0,0
20,Private,10,Single,Office-Service,Child,White,Female,18,US,<=50K,0,0
34,Private,10,Previously-Married,Office-Service,Child,White,Male,40,US,<=50K,0,0
63,Private,3,Single,Office-Service,Other,White,Female,50,Non-US,<=50K,0,0
20,,9,Single,,Other,White,Male,40,US,<=50K,0,0
31,Private,9,Previously-Married,Professional,Other,White,Female,40,US,<=50K,0,0
41,Private,16,Married,Professional,Spouse,White,Male,60,US,<=50K,-2051,1
64,Government,2,Married,Skilled-Manual,Spouse,Other,Male,45,Non-US,<=50K,0,0
32,Private,13,Single,Professional,Other,White,Female,40,US,<=50K,0,0
30,Government,9,Married,Skilled-Manual,Spouse,White,Male,50,US,>50K,0,0
36,Self-employed,13,Married,Skilled-Manual,Spouse,White,Male,72,US,<=50K,0,0
22,Private,10,Single,Skilled-Manual,Child,White,Male,12,US,<=50K,0,0
53,Government,10,Married,Professional,Spouse,White,Male,50,US,<=50K,0,0
50,Private,9,Previously-Married,Office-Service,Other,Amer-Indian-Eskimo,Female,40,US,<=50K,0,0
36,Private,13,Married,Professional,Spouse,White,Male,40,US,<=50K,0,0
41,Self-employed,7,Married,Professional,Spouse,White,Male,40,US,<=50K,0,0
55,Private,13,Single,Professional,Other,White,Female,35,US,<=50K,0,0
38,Private,13,Married,Office-Service,Spouse,White,Male,50,US,>50K,15024,1
28,Private,13,Single,Professional,Other,Black,Male,50,US,<=50K,2174,1
24,Government,13,Single,Professional,Child,White,Female,37,US,<=50K,0,0
60,Private,10,Previously-Married,Office-Service,Other,White,Female,40,US,<=50K,0,0
54,Private,6,Married,Office-Service,Spouse,Black,Male,40,US,<=50K,0,0
27,Self-employed,9,Married,Skilled-Manual,Spouse,White,Male,60,US,<=50K,0,0
30,Private,14,Married,Professional,Spouse,White,Female,30,US,<=50K,0,0
54,Private,9,Previously-Married,Skilled-Manual,Other,White,Male,45,US,<=50K,0,0
44,Private,10,Married,Skilled-Manual,Spouse,White,Male,40,US,>50K,5178,1
52,Private,9,Married,Skilled-Manual,Spouse,White,Male,60,US,>50K,0,0
18,Private,7,Single,Office-Service,Child,White,Male,20,US,<=50K,0,0
55,Private,4,Married,Skilled-Manual,Spouse,White,Male,50,US,<=50K,0,0
35,Private,13,Married,Professional,Spouse,White,Male,50,US,>50K,0,0
37,Private,13,Previously-Married,Professional,Other,White,Female,40,US,>50K,0,0
22,Private,10,Single,Office-Service,Child,White,Female,40,US,<=50K,0,0
45,Private,13,Married,Professional,Spouse,White,Male,45,Non-US,>50K,0,0
38,Private,13,Married,Skilled-Manual,Spouse,White,Male,60,US,<=50K,0,0
48,Private,13,Married,Professional,Spouse,White,Male,40,US,<=50K,0,0
35,Private,11,Married,Office-Service,Spouse,White,Male,40,US,<=50K,0,0
21,Private,11,Married,Skilled-Manual,Other,White,Male,50,US,<=50K,0,0
37,Self-employed,9,Married,Skilled-Manual,Spouse,Asian-Pac-Islander,Male,60,Non-US,>50K,0,0
18,Private,7,Single,Office-Service,Child,White,Male,25,US,<=50K,0,0
26,Private,6,Previously-Married,Skilled-Manual,Child,White,Male,35,US,<=50K,0,0
48,Self-employed,13,Married,Skilled-Manual,Spouse,White,Male,50,US,<=50K,0,0
51,Private,10,Previously-Married,Office-Service,Other,Black,Male,40,US,>50K,8614,1
52,Private,10,Married,Skilled-Manual,Spouse,White,Male,40,US,<=50K,0,0
32,Government,13,Married,Skilled-Manual,Spouse,White,Male,40,US,>50K,0,0
39,Self-employed,13,Married,Office-Service,Spouse,White,Male,60,US,<=50K,0,0
51,Private,13,Married,Professional,Spouse,White,Male,40,US,>50K,0,0
54,Private,13,Married,Office-Service,Spouse,White,Male,50,US,<=50K,0,0
21,Private,10,Single,Professional,Other,White,Female,25,US,<=50K,0,0
43,Private,9,Previously-Married,Office-Service,Other,Black,Female,40,US,<=50K,0,0
32,Private,10,Single,Office-Service,Child,White,Female,40,US,<=50K,0,0
31,Government,14,Married,Professional,Spouse,White,Male,35,US,>50K,0,0
73,,9,Married,,Spouse,White,Male,8,US,<=50K,0,0
26,Private,10,Single,Office-Service,Other,Asian-Pac-Islander,Male,60,Non-US,<=50K,0,0
35,Private,9,Single,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
73,Private,3,Married,Professional,Spouse,White,Male,54,US,>50K,0,0
25,Self-employed,13,Single,Office-Service,Other,White,Female,40,US,<=50K,0,0
58,Self-employed,11,Married,Skilled-Manual,Spouse,White,Male,65,US,<=50K,-2377,1
32,Private,9,Previously-Married,Office-Service,Child,White,Female,37,US,<=50K,0,0
28,Private,13,Married,Professional,Spouse,White,Male,40,US,<=50K,0,0
41,Self-employed,14,Single,Office-Service,Other,White,Female,30,US,<=50K,0,0
53,Self-employed,9,Married,Skilled-Manual,Spouse,White,Male,48,US,<=50K,0,0
49,Private,9,Previously-Married,Office-Service,Other,White,Female,35,US,<=50K,0,0
55,Private,13,Married,Professional,Spouse,White,Male,40,US,>50K,0,0
29,Private,10,Married,Office-Service,Spouse,White,Female,50,US,>50K,7298,1
28,Self-employed,11,Married,Skilled-Manual,Spouse,White,Male,80,US,<=50K,0,0
44,Private,9,Married,Skilled-Manual,Spouse,White,Male,45,US,<=50K,0,0
41,Private,14,Married,Professional,Spouse,White,Male,45,US,>50K,0,0
26,Private,11,Married,Office-Service,Spouse,White,Male,45,US,>50K,3103,1
23,Private,9,Married,Office-Service,Spouse,White,Male,40,US,>50K,0,0
37,Self-employed,13,Married,Professional,Spouse,White,Female,40,Non-US,>50K,0,0
23,Private,13,Single,Professional,Child,White,Male,50,US,>50K,13550,1
33,Private,10,Single,Office-Service,Other,Black,Female,40,US,<=50K,0,0
44,Private,9,Single,Skilled-Manual,Child,White,Male,40,US,>50K,0,0
21,Private,10,Single,Specialized,Child,White,Male,30,US,<=50K,2907,1
36,Private,7,Married,Professional,Spouse,White,Male,40,Non-US,<=50K,0,0
44,Government,13,Married,Office-Service,Spouse,White,Male,40,US,<=50K,5013,1
23,Private,9,Single,Office-Service,Other,Black,Female,40,US,<=50K,0,0
26,Private,9,Previously-Married,Professional,Child,White,Male,40,US,<=50K,0,0
32,Private,3,Single,Office-Service,Other,White,Male,40,Non-US,<=50K,0,0
31,Private,10,Married,Skilled-Manual,Spouse,White,Male,40,US,>50K,0,0
50,Government,9,Previously-Married,Professional,Other,Black,Female,35,US,<=50K,6497,1
18,Self-employed,10,Single,Office-Service,Child,White,Female,20,US,<=50K,0,0
49,Private,13,Married,Professional,Spouse,White,Male,50,US,>50K,0,0
38,Private,9,Previously-Married,Skilled-Manual,Other,Black,Female,28,US,<=50K,0,0
50,Self-employed,10,Married,Office-Service,Spouse,White,Male,55,US,<=50K,0,0
51,Self-employed,10,Married,Skilled-Manual,Spouse,White,Male,55,US,<=50K,-1672,1
22,Private,10,Single,Skilled-Manual,Child,Asian-Pac-Islander,Male,35,US,<=50K,0,0
54,Private,9,Married,Skilled-Manual,Spouse,White,Female,40,US,>50K,0,0
37,Private,9,Single,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
31,Private,13,Previously-Married,Office-Service,Other,White,Male,60,US,<=50K,0,0
67,Government,13,Married,Professional,Spouse,White,Male,40,US,<=50K,0,0
43,,7,Previously-Married,,Other,White,Male,40,US,<=50K,0,0
21,Private,10,Single,Professional,Other,White,Female,40,US,<=50K,0,0
30,Private,9,Single,Office-Service,Other,White,Female,40,US,<=50K,0,0
32,Government,10,Married,Specialized,Spouse,White,Male,50,Non-US,<=50K,0,0
36,Private,11,Single,Skilled-Manual,Child,Asian-Pac-Islander,Male,40,US,<=50K,0,0
33,Government,13,Single,Office-Service,Other,Black,Male,40,US,<=50K,0,0
37,Private,9,Married,Skilled-Manual,Spouse,White,Male,56,US,<=50K,0,0
29,Private,15,Married,Professional,Spouse,White,Male,48,US,>50K,7298,1
